,game1,game2
12880,41977,42405
12881,41979,43052
12882,41981,43648
12883,41982,43172
12884,41984,43210
12885,41985,42858
12886,41988,42561
12887,41989,43419
12888,41991,43283
12889,41992,43285
12890,41993,42366
12891,41994,42718
12892,41995,43292
12893,41996,43101
12894,41997,42984
12895,41998,42799
12896,42001,42310
12897,42003,43366
12898,42007,43161
12899,42008,42351
12900,42010,42523
12901,42013,43237
12902,42015,43135
12903,42016,43151
12904,42017,42739
12905,42018,43245
12906,42019,43307
12907,42020,43388
12908,42021,43286
12909,42022,43106
12910,42023,43129
12911,42024,42362
12912,42025,43368
12913,42028,43148
12914,42031,43326
12915,42033,43174
12916,42034,43385
12917,42035,43257
12918,42036,43441
12919,42037,43387
12920,42038,42343
12921,42039,42308
12922,42042,43429
12923,42044,43253
12924,42046,43339
12925,42047,42979
12926,42048,42783
12927,42049,42692
12928,42051,43340
12929,42054,43378
12930,42055,42990
12931,42057,43216
12932,42058,43240
12933,42059,42670
12934,42060,42626
12935,42061,43290
12936,42062,42960
12937,42063,43316
12938,42064,42372
12939,42065,43255
12940,42066,43000
12941,42067,42555
12942,42068,42683
12943,42069,43423
12944,42070,42684
12945,42071,43483
12946,42072,42986
12947,42073,43298
12948,42074,43331
12949,42076,43166
12950,42079,43070
12951,42080,43306
12952,42082,43029
12953,42084,43311
12954,42085,42380
12955,42087,42917
12956,42088,42397
12957,42089,43657
12958,42090,43405
12959,42092,43012
12960,42093,42848
12961,42094,42966
12962,42096,43320
12963,42098,42577
12964,42100,43344
12965,42101,43230
12966,42104,43130
12967,42105,43090
12968,42106,43493
12969,42109,43287
12970,42110,42882
12971,42111,42875
12972,42112,43497
12973,42113,42730
12974,42114,43275
12975,42115,43276
12976,42116,43342
12977,42117,43343
12978,42119,42500
12979,42120,43349
12980,42121,43477
12981,42122,43244
12982,42123,42628
12983,42125,43351
12984,42126,42499
12985,42127,42438
12986,42128,42590
12987,42129,43348
12988,42130,43733
12989,42131,42891
12990,42132,43506
12991,42133,43031
12992,42139,43247
12993,42140,43312
12994,42142,43669
12995,42143,43370
12996,42144,43718
12997,42145,43362
12998,42146,43065
12999,42147,43066
13000,42151,43170
13001,42152,43250
13002,42153,42532
13003,42155,43377
13004,42156,42664
13005,42157,42639
13006,42158,43252
13007,42159,43239
13008,42160,43396
13009,42162,43383
13010,42163,43246
13011,42164,43258
13012,42165,43399
13013,42167,43308
13014,42168,43365
13015,42169,42477
13016,42170,43346
13017,42171,43482
13018,42173,43651
13019,42176,43284
13020,42177,43518
13021,42179,43397
13022,42180,43266
13023,42183,42903
13024,42185,42490
13025,42187,42962
13026,42188,43486
13027,42190,42382
13028,42191,42647
13029,42192,43532
13030,42193,42619
13031,42197,43451
13032,42199,43445
13033,42201,42947
13034,42203,43222
13035,42207,43421
13036,42215,43228
13037,42216,43673
13038,42217,43280
13039,42220,42584
13040,42225,42752
13041,42227,43024
13042,42230,43404
13043,42235,43447
13044,42236,43382
13045,42238,42776
13046,42239,43455
13047,42241,43452
13048,42244,43178
13049,42246,42890
13050,42248,43182
13051,42249,43613
13052,42254,43143
13053,42256,42802
13054,42257,43243
13055,42259,43513
13056,42260,42970
13057,42261,43177
13058,42263,43491
13059,42266,43301
13060,42267,42690
13061,42269,43502
13062,42271,43206
13063,42272,43610
13064,42275,43473
13065,42276,42573
13066,42277,42710
13067,42281,43711
13068,42282,43333
13069,42283,43495
13070,42284,42794
13071,42287,43033
13072,42289,42744
13073,42291,43503
13074,42292,43045
13075,42293,42831
13076,42295,43416
13077,42296,43515
13078,42297,43156
13079,42299,43391
13080,42300,43519
13081,42301,43684
13082,42303,43521
13083,42304,43522
13084,42305,42974
13085,42309,42610
13086,42311,43184
13087,42315,42824
13088,42316,42706
13089,42317,42865
13090,42320,42622
13091,42328,43643
13092,42330,43646
13093,42331,42749
13094,42333,42632
13095,42334,42805
13096,42336,42764
13097,42337,43645
13098,42339,42682
13099,42341,43517
13100,42346,42648
13101,42353,43650
13102,42354,43614
13103,42355,43457
13104,42356,43625
13105,42357,43293
13106,42358,43538
13107,42359,43637
13108,42360,43638
13109,42361,43647
13110,42365,43599
13111,42367,42944
13112,42373,42814
13113,42375,43426
13114,42378,42685
13115,42383,43577
13116,42384,42687
13117,42385,43572
13118,42388,42999
13119,42391,42847
13120,42393,42705
13121,42395,42655
13122,42396,43474
13123,42398,43581
13124,42399,43604
13125,42403,42850
13126,42416,42766
13127,42425,43580
13128,42432,43466
13129,42436,43467
13130,42439,43551
13131,42441,43587
13132,42443,42658
13133,42444,43588
13134,42448,42662
13135,42452,43084
13136,42454,42760
13137,42456,43242
13138,42459,42663
13139,42460,43552
13140,42461,43150
13141,42462,43666
13142,42463,43667
13143,42464,43665
13144,42468,43671
13145,42487,43686
13146,42492,43685
13147,42493,43615
13148,42502,42961
13149,42510,43450
13150,42526,43697
13151,42536,42774
13152,42546,43187
13153,42550,43411
13154,42558,42807
13155,42586,43299
13156,42597,43380
13157,42631,43444
13158,42636,42922
13159,42637,42969
13160,42642,43112
13161,42653,43291
13162,42654,43302
13163,42660,43355
13164,42661,43359
13165,42672,43480
13166,42686,43612
13167,42688,43271
13168,42703,43470
13169,42711,43695
13170,42713,43142
13171,42715,43449
13172,42721,43435
13173,42748,43277
13174,42751,43278
13175,42754,43345
13176,42759,43392
13177,42761,43371
13178,42762,43067
13179,42796,43281
13180,42828,43082
13181,42855,43412
13182,42868,43430
13183,42873,43049
13184,42879,43018
13185,42888,43440
13186,42892,43398
13187,42908,43679
13188,42928,43462
13189,42945,43248
13190,42954,43264
13191,42958,43318
13192,43023,43632
13193,43044,43636
13194,43048,43463
13195,43063,43509
13196,43064,43660
13197,43099,43511
13198,43148,43414
13199,43417,43609
13200,42082,43428
13201,42023,43433
13202,43090,43434
13203,41205,43443
13204,42621,43465
13205,43243,43469
13206,40951,43489
13207,43235,43498
13208,41206,43507
13209,43217,43525
13210,42494,43528
13211,41228,43535
13212,43031,43541
13213,41429,43546
13214,41426,43550
13215,41246,43565
13216,43432,43567
13217,42506,43568
13218,42207,43569
13219,42983,43570
13220,41875,43574
13221,42739,43586
13222,42904,43594
13223,42797,43595
13224,41715,43600
13225,41340,43602
13226,41748,43616
13227,43279,43630
13228,42969,43661
13229,43455,43678
13230,43263,43681
13231,41116,43689
13232,41814,43701
13233,41019,43710
13234,43264,43712
13235,42282,43715
13236,41953,43721
13237,41032,43722
13238,41042,43723
13239,41976,43724
13240,43349,43732
13241,42025,43735
13242,41230,43736
13243,42020,43737
13244,42926,43749
13245,43251,43750
13246,43038,43752
13247,40196,43755
13248,43365,43764
13249,42737,43771
13250,41110,43783
13251,41603,43787
13252,43718,43794
13253,41885,43795
13254,42038,43800
13255,41784,43804
13256,41851,43813
13257,43371,43822
13258,42650,43831
13259,42941,43835
13260,43922,46487
13261,43935,44608
13262,43942,44600
13263,43944,44409
13264,43979,45526
13265,43987,46329
13266,44002,44741
13267,44013,44119
13268,44030,47550
13269,44031,45993
13270,44039,44504
13271,44086,45013
13272,44104,45132
13273,44111,44845
13274,44160,45716
13275,44161,44603
13276,44177,46357
13277,44187,47028
13278,44203,44266
13279,44204,45385
13280,44218,44771
13281,44222,46726
13282,44229,45911
13283,44268,45455
13284,44274,47220
13285,44315,46702
13286,44319,47562
13287,44325,46259
13288,44326,46392
13289,44332,47097
13290,44358,45114
13291,44370,47382
13292,44372,47548
13293,44377,44560
13294,44382,44901
13295,44384,44681
13296,44401,47323
13297,44404,47351
13298,44405,44622
13299,44420,45366
13300,44427,47519
13301,44435,44689
13302,44489,44815
13303,44499,47535
13304,44509,47397
13305,44513,47460
13306,44528,45273
13307,44545,45135
13308,44599,46285
13309,44628,47467
13310,44641,45780
13311,44655,46962
13312,44656,45733
13313,44657,45014
13314,44706,47347
13315,44787,47288
13316,44791,45231
13317,44817,46951
13318,45007,46460
13319,45036,45941
13320,45090,46414
13321,45094,46397
13322,45100,47745
13323,45102,47665
13324,45107,47640
13325,45112,47631
13326,45113,47815
13327,45117,47813
13328,45119,47779
13329,45120,47781
13330,45121,47621
13331,45123,47663
13332,45128,47750
13333,45129,47793
13334,45130,45423
13335,45131,47702
13336,45133,46486
13337,45134,47022
13338,45137,47711
13339,45138,46562
13340,45141,46512
13341,45144,47549
13342,45146,46194
13343,45148,47732
13344,45149,46061
13345,45152,46424
13346,45153,47739
13347,45154,47942
13348,45155,47300
13349,45157,46953
13350,45158,45429
13351,45163,47948
13352,45165,47936
13353,45168,46925
13354,45170,47653
13355,45174,47785
13356,45175,47941
13357,45176,47278
13358,45177,46091
13359,45178,46635
13360,45179,46703
13361,45181,47018
13362,45183,47931
13363,45186,47589
13364,45189,47720
13365,45190,47647
13366,45191,45554
13367,45192,47544
13368,45193,47294
13369,45194,46814
13370,45197,46757
13371,45199,46513
13372,45200,47958
13373,45201,46508
13374,45203,47644
13375,45204,46215
13376,45205,46523
13377,45206,47044
13378,45207,46547
13379,45209,47790
13380,45211,46557
13381,45212,46743
13382,45213,47951
13383,45215,46761
13384,45216,47582
13385,45217,47652
13386,45219,47953
13387,45220,46553
13388,45221,46555
13389,45222,47780
13390,45223,46696
13391,45224,47557
13392,45225,46745
13393,45227,46747
13394,45228,47957
13395,45229,46567
13396,45230,46751
13397,45233,47746
13398,45234,46570
13399,45236,45974
13400,45237,46395
13401,45239,47077
13402,45241,46877
13403,45242,46499
13404,45243,46772
13405,45245,46611
13406,45247,45721
13407,45248,47863
13408,45250,46272
13409,45252,46592
13410,45253,46554
13411,45255,46575
13412,45259,47098
13413,45260,46480
13414,45262,46891
13415,45263,47102
13416,45264,46791
13417,45265,46596
13418,45266,46488
13419,45267,47635
13420,45269,47285
13421,45270,46601
13422,45271,45871
13423,45272,46806
13424,45275,46437
13425,45276,47844
13426,45277,47848
13427,45278,47369
13428,45281,47606
13429,45283,47353
13430,45285,47072
13431,45286,46903
13432,45288,46362
13433,45291,46430
13434,45292,47107
13435,45293,47846
13436,45294,47847
13437,45296,46294
13438,45297,46518
13439,45299,46456
13440,45300,46521
13441,45301,46522
13442,45302,47543
13443,45303,46625
13444,45305,46415
13445,45306,46647
13446,45307,46514
13447,45308,45913
13448,45309,47838
13449,45310,47648
13450,45312,45918
13451,45313,46692
13452,45314,47165
13453,45315,46899
13454,45317,46230
13455,45319,46420
13456,45321,46129
13457,45322,47717
13458,45323,46690
13459,45324,46542
13460,45325,47888
13461,45328,46624
13462,45329,46463
13463,45330,46930
13464,45331,46497
13465,45332,47620
13466,45333,47894
13467,45334,46629
13468,45335,47897
13469,45336,46556
13470,45337,46933
13471,45338,46560
13472,45339,47490
13473,45340,47588
13474,45341,46746
13475,45343,46638
13476,45344,46565
13477,45345,46566
13478,45346,46698
13479,45347,46436
13480,45348,46393
13481,45349,46940
13482,45350,46140
13483,45351,46674
13484,45354,47531
13485,45355,47139
13486,45356,47526
13487,45357,47947
13488,45358,47861
13489,45360,46626
13490,45362,46470
13491,45363,47325
13492,45365,46740
13493,45367,47221
13494,45368,47415
13495,45369,47539
13496,45370,47335
13497,45371,46602
13498,45372,47603
13499,45373,46607
13500,45374,46358
13501,45375,46720
13502,45376,46620
13503,45377,46524
13504,45378,47352
13505,45379,46071
13506,45380,47041
13507,45382,46525
13508,45383,46539
13509,45384,46541
13510,45386,46549
13511,45387,46544
13512,45389,46628
13513,45390,46559
13514,45391,47338
13515,45392,46630
13516,45393,46469
13517,45394,46516
13518,45397,47518
13519,45399,46597
13520,45404,47202
13521,45405,46621
13522,45406,47609
13523,45407,47807
13524,45408,46612
13525,45409,46623
13526,45411,47199
13527,45412,45880
13528,45417,46963
13529,45418,46657
13530,45419,46964
13531,45420,46659
13532,45421,46654
13533,45422,46661
13534,45424,47421
13535,45425,47032
13536,45427,46879
13537,45428,47407
13538,45430,46670
13539,45431,46804
13540,45432,46502
13541,45433,47726
13542,45434,47728
13543,45435,46685
13544,45436,46462
13545,45437,46608
13546,45438,46407
13547,45442,47213
13548,45443,46468
13549,45444,47596
13550,45445,47456
13551,45447,46375
13552,45448,46416
13553,45449,47759
13554,45450,47478
13555,45451,46431
13556,45452,46427
13557,45453,47617
13558,45454,47512
13559,45456,46693
13560,45457,46694
13561,45458,47503
13562,45459,46387
13563,45460,46656
13564,45461,46905
13565,45462,45986
13566,45463,46568
13567,45464,46941
13568,45465,46777
13569,45468,47426
13570,45470,46101
13571,45471,46396
13572,45472,46442
13573,45473,46735
13574,45477,46447
13575,45478,45985
13576,45480,46498
13577,45482,46924
13578,45483,47495
13579,45484,46718
13580,45485,46410
13581,45486,46736
13582,45487,46830
13583,45488,46722
13584,45489,47050
13585,45490,47035
13586,45491,46700
13587,45492,46838
13588,45493,46885
13589,45494,46884
13590,45495,47740
13591,45498,47477
13592,45499,47438
13593,45501,46739
13594,45502,47580
13595,45503,47364
13596,45505,47016
13597,45506,46867
13598,45507,46453
13599,45508,47209
13600,45509,46248
13601,45510,46865
13602,45511,46155
13603,45512,46858
13604,45513,46822
13605,45514,46731
13606,45515,47012
13607,45516,46770
13608,45517,47099
13609,45518,47115
13610,45519,46811
13611,45520,46886
13612,45521,47159
13613,45522,47485
13614,45523,47160
13615,45524,47389
13616,45525,47479
13617,45527,47374
13618,45528,47445
13619,45529,46813
13620,45530,46764
13621,45531,46987
13622,45533,46908
13623,45534,46752
13624,45535,46839
13625,45536,46663
13626,45537,46910
13627,45539,46781
13628,45540,47734
13629,45541,47403
13630,45542,47013
13631,45544,46676
13632,45545,47096
13633,45546,46642
13634,45547,47023
13635,45549,46871
13636,45550,47061
13637,45551,46943
13638,45552,46576
13639,45553,46595
13640,45555,46577
13641,45556,46794
13642,45557,46875
13643,45558,46971
13644,45559,46796
13645,45560,47308
13646,45562,46356
13647,45567,47337
13648,45568,47065
13649,45569,46585
13650,45570,46809
13651,45571,46755
13652,45572,46723
13653,45573,47604
13654,45574,47305
13655,45575,46666
13656,45576,47124
13657,45577,46153
13658,45578,46678
13659,45579,47388
13660,45580,47203
13661,45581,46851
13662,45582,46185
13663,45583,46824
13664,45584,47581
13665,45586,46938
13666,45587,46662
13667,45588,46829
13668,45589,46750
13669,45590,46721
13670,45591,46832
13671,45592,46922
13672,45593,46684
13673,45594,46307
13674,45595,46972
13675,45596,46923
13676,45597,46854
13677,45598,46837
13678,45599,46954
13679,45600,46725
13680,45601,47527
13681,45602,47156
13682,45603,47071
13683,45604,47615
13684,45605,46955
13685,45606,47067
13686,45607,47649
13687,45608,46289
13688,45609,46732
13689,45610,47019
13690,45611,46724
13691,45612,47358
13692,45614,46921
13693,45615,46769
13694,45617,46861
13695,45618,46833
13696,45619,46883
13697,45623,46902
13698,45624,46719
13699,45625,46868
13700,45626,46928
13701,45627,46869
13702,45628,46571
13703,45629,46929
13704,45630,46805
13705,45632,46742
13706,45633,46550
13707,45634,46762
13708,45635,46756
13709,45636,46873
13710,45637,46979
13711,45638,46609
13712,45639,46744
13713,45640,47055
13714,45641,46843
13715,45642,46934
13716,45645,46969
13717,45646,46768
13718,45647,47059
13719,45648,46727
13720,45649,46749
13721,45650,47513
13722,45651,46850
13723,45652,47605
13724,45653,47147
13725,45656,46904
13726,45658,47291
13727,45659,46199
13728,45661,46992
13729,45662,46927
13730,45664,46737
13731,45665,46454
13732,45666,47481
13733,45667,46907
13734,45668,46767
13735,45669,47537
13736,45670,46773
13737,45671,47116
13738,45672,46792
13739,45673,46937
13740,45674,46912
13741,45675,47595
13742,45677,47540
13743,45678,46914
13744,45679,46793
13745,45680,46615
13746,45681,47108
13747,45682,46493
13748,45683,46916
13749,45684,46917
13750,45686,46400
13751,45687,46282
13752,45689,47187
13753,45690,46527
13754,45691,47440
13755,45692,46920
13756,45693,46835
13757,45694,46157
13758,45696,46728
13759,45697,47242
13760,45698,46842
13761,45699,46504
13762,45700,46228
13763,45702,46876
13764,45704,46855
13765,45705,47184
13766,45706,46733
13767,45707,46104
13768,45709,46939
13769,45711,46474
13770,45712,46820
13771,45713,47057
13772,45714,46889
13773,45715,46457
13774,45717,46716
13775,45719,47093
13776,45720,46148
13777,45722,46189
13778,45724,46834
13779,45725,47528
13780,45729,47003
13781,45734,46816
13782,45735,46965
13783,45738,46784
13784,45739,46478
13785,45740,46080
13786,45742,47319
13787,45743,47545
13788,45744,47601
13789,45745,46973
13790,45746,46981
13791,45747,47011
13792,45748,46819
13793,45749,46985
13794,45750,46896
13795,45752,47266
13796,45753,47010
13797,45754,47137
13798,45755,46990
13799,45756,46808
13800,45759,47150
13801,45760,46993
13802,45761,47465
13803,45763,46994
13804,45764,46997
13805,45765,46998
13806,45766,47270
13807,45767,47008
13808,45768,47047
13809,45769,47185
13810,45770,47001
13811,45772,47172
13812,45773,47004
13813,45774,47570
13814,45775,47122
13815,45776,47112
13816,45778,47515
13817,45779,46713
13818,45781,47075
13819,45782,46271
13820,45783,46349
13821,45784,46775
13822,45785,47086
13823,45786,47087
13824,45787,47089
13825,45788,46327
13826,45789,47094
13827,45790,46709
13828,45791,47182
13829,45793,46276
13830,45794,47104
13831,45795,46335
13832,45796,46714
13833,45797,46711
13834,45798,47113
13835,45799,46143
13836,45800,47118
13837,45801,47428
13838,45802,47427
13839,45803,47127
13840,45805,47133
13841,45808,47349
13842,45809,47146
13843,45810,47243
13844,45811,47151
13845,45812,46311
13846,45813,47167
13847,45814,47166
13848,45815,47015
13849,45816,47158
13850,45818,47179
13851,45819,46150
13852,45820,47148
13853,45821,47178
13854,45822,46429
13855,45823,46932
13856,45824,47183
13857,45825,46874
13858,45826,47783
13859,45827,47058
13860,45828,47192
13861,45829,47259
13862,45830,47117
13863,45831,46232
13864,45832,46146
13865,45833,47244
13866,45834,46222
13867,45835,47390
13868,45836,47114
13869,45837,47073
13870,45838,47051
13871,45839,46650
13872,45840,47212
13873,45841,46810
13874,45842,47017
13875,45843,46660
13876,45844,47082
13877,45845,46967
13878,45846,46472
13879,45847,47040
13880,45848,47020
13881,45849,47090
13882,45851,47091
13883,45852,47235
13884,45854,46484
13885,45855,47021
13886,45856,46991
13887,45857,46708
13888,45858,46169
13889,45859,47024
13890,45861,46142
13891,45862,47331
13892,45863,47261
13893,45864,47106
13894,45865,47558
13895,45866,47234
13896,45867,47070
13897,45869,46807
13898,45870,47188
13899,45872,47287
13900,45873,47027
13901,45874,46949
13902,45875,47269
13903,45876,47399
13904,45877,46788
13905,45878,47431
13906,45879,46980
13907,45881,47190
13908,45883,47126
13909,45885,47131
13910,45886,47911
13911,45887,47344
13912,45889,47038
13913,45892,47134
13914,45893,47293
13915,45894,47299
13916,45895,47140
13917,45896,47141
13918,45897,47240
13919,45898,46831
13920,45899,47120
13921,45900,47142
13922,45901,47144
13923,45902,47084
13924,45903,46483
13925,45904,47155
13926,45905,47036
13927,45906,46836
13928,45907,47458
13929,45908,47053
13930,45909,47303
13931,45910,47039
13932,45912,47153
13933,45914,47168
13934,45915,47046
13935,45917,47068
13936,45919,47164
13937,45920,46535
13938,45921,46636
13939,45922,47045
13940,45923,46853
13941,45924,47056
13942,45925,46149
13943,45926,47029
13944,45928,47176
13945,45930,47708
13946,45931,46145
13947,45932,47049
13948,45933,46494
13949,45934,47251
13950,45935,47174
13951,45936,47163
13952,45937,47175
13953,45938,46287
13954,45940,46367
13955,45942,47254
13956,45944,47180
13957,45945,47181
13958,45946,47195
13959,45947,47014
13960,45948,47054
13961,45949,46942
13962,45950,47505
13963,45951,47256
13964,45953,46275
13965,45955,47258
13966,45956,46974
13967,45957,47378
13968,45958,47379
13969,45960,46160
13970,45961,47439
13971,45962,47317
13972,45964,47521
13973,45965,46404
13974,45966,46574
13975,45967,47429
13976,45968,46818
13977,45970,47129
13978,45971,47357
13979,45972,47462
13980,45975,47191
13981,45976,47551
13982,45977,46909
13983,45978,47215
13984,45979,47222
13985,45980,46913
13986,45981,47105
13987,45982,47143
13988,45984,47232
13989,45987,47226
13990,45988,47121
13991,45989,47751
13992,45990,47229
13993,45991,47230
13994,45992,47233
13995,45994,47138
13996,45995,47237
13997,45996,47238
13998,45997,47239
13999,45999,46817
14000,46000,47749
14001,46002,47246
14002,46003,46618
14003,46004,47173
14004,46005,47170
14005,46006,47586
14006,46007,47249
14007,46008,47530
14008,46010,47310
14009,46011,47770
14010,46012,47211
14011,46013,47762
14012,46014,47371
14013,46015,47197
14014,46017,46881
14015,46018,47257
14016,46019,47189
14017,46020,47196
14018,46021,47591
14019,46022,47081
14020,46023,47281
14021,46025,46789
14022,46026,47103
14023,46027,47208
14024,46028,47206
14025,46029,46895
14026,46032,46581
14027,46034,47066
14028,46036,47610
14029,46038,47274
14030,46039,47069
14031,46041,47078
14032,46042,47280
14033,46043,47095
14034,46044,47296
14035,46046,46911
14036,46047,47298
14037,46048,46355
14038,46049,46960
14039,46050,47575
14040,46051,46866
14041,46052,47523
14042,46053,46223
14043,46055,47290
14044,46056,47119
14045,46057,47729
14046,46058,46840
14047,46059,46982
14048,46060,47125
14049,46062,47404
14050,46064,47135
14051,46065,47279
14052,46067,47145
14053,46068,47613
14054,46069,46683
14055,46070,47420
14056,46072,46841
14057,46073,47161
14058,46074,46675
14059,46078,47273
14060,46079,47313
14061,46081,47368
14062,46082,47314
14063,46083,46687
14064,46084,46959
14065,46086,47316
14066,46087,47507
14067,46088,47136
14068,46089,47394
14069,46090,47468
14070,46092,47435
14071,46094,46774
14072,46095,47400
14073,46096,47343
14074,46097,47092
14075,46099,46403
14076,46102,46790
14077,46103,46976
14078,46106,47511
14079,46107,46958
14080,46108,47436
14081,46109,47033
14082,46110,47553
14083,46111,47475
14084,46112,47441
14085,46113,46605
14086,46114,47555
14087,46115,46413
14088,46116,47037
14089,46117,47480
14090,46118,47459
14091,46119,47461
14092,46120,46901
14093,46121,47560
14094,46122,47476
14095,46123,47469
14096,46125,47561
14097,46126,47487
14098,46128,46421
14099,46130,47497
14100,46131,47419
14101,46132,47498
14102,46133,46433
14103,46134,47504
14104,46135,47559
14105,46136,47486
14106,46137,46887
14107,46138,47574
14108,46139,46438
14109,46141,47448
14110,46144,46797
14111,46147,47449
14112,46151,47320
14113,46152,47321
14114,46156,47442
14115,46158,47385
14116,46159,47398
14117,46161,47297
14118,46162,47402
14119,46163,47324
14120,46164,46471
14121,46165,46593
14122,46166,47282
14123,46167,46477
14124,46168,46479
14125,46170,47446
14126,46172,47412
14127,46173,47277
14128,46174,47416
14129,46175,47433
14130,46176,47501
14131,46177,47418
14132,46179,47334
14133,46180,46782
14134,46181,47109
14135,46182,47602
14136,46183,47289
14137,46184,47425
14138,46186,47355
14139,46187,47194
14140,46188,46975
14141,46190,46526
14142,46191,46978
14143,46192,47430
14144,46193,47336
14145,46195,47356
14146,46196,47437
14147,46198,47130
14148,46200,47267
14149,46201,47360
14150,46202,46988
14151,46203,47693
14152,46205,47295
14153,46206,47447
14154,46207,47384
14155,46208,47450
14156,46209,47451
14157,46210,47567
14158,46211,47536
14159,46212,47594
14160,46213,47350
14161,46214,47457
14162,46216,47590
14163,46217,47372
14164,46218,47464
14165,46219,47306
14166,46221,46977
14167,46224,47042
14168,46226,46688
14169,46227,47473
14170,46229,47359
14171,46231,47361
14172,46233,46591
14173,46234,47363
14174,46235,47489
14175,46236,47392
14176,46237,46968
14177,46238,47484
14178,46241,46864
14179,46242,47376
14180,46243,47333
14181,46246,47564
14182,46247,47565
14183,46249,47496
14184,46250,47569
14185,46251,47370
14186,46252,47499
14187,46253,47472
14188,46254,47500
14189,46255,47502
14190,46256,46558
14191,46257,47506
14192,46258,47286
14193,46261,47508
14194,46262,46882
14195,46263,47341
14196,46264,47510
14197,46265,47326
14198,46266,47377
14199,46268,47514
14200,46269,46491
14201,46270,47533
14202,46277,47599
14203,46278,46537
14204,46280,46950
14205,46281,47228
14206,46283,46848
14207,46284,46689
14208,46286,47492
14209,46290,47060
14210,46291,47365
14211,46292,47328
14212,46295,46710
14213,46297,47541
14214,46298,47346
14215,46299,46970
14216,46301,47409
14217,46302,46948
14218,46304,46613
14219,46305,47452
14220,46306,47453
14221,46308,47455
14222,46309,47571
14223,46310,47393
14224,46313,46802
14225,46314,47491
14226,46315,47417
14227,46316,47493
14228,46317,47568
14229,46318,47007
14230,46319,47031
14231,46320,47373
14232,46321,47315
14233,46324,47573
14234,46325,47375
14235,46326,47695
14236,46328,47804
14237,46332,47200
14238,46333,46893
14239,46334,47340
14240,46341,46617
14241,46343,47760
14242,46346,47322
14243,46348,47424
14244,46351,47406
14245,46352,47597
14246,46353,47219
14247,46354,46668
14248,46359,47809
14249,46360,47592
14250,46363,47611
14251,46364,46845
14252,46365,46825
14253,46368,47454
14254,46369,47811
14255,46371,46900
14256,46372,47600
14257,46373,46888
14258,46377,46849
14259,46378,47593
14260,46379,47292
14261,46382,47796
14262,46383,47563
14263,46386,47619
14264,46390,47623
14265,46391,47786
14266,46398,46707
14267,46399,47411
14268,46401,47074
14269,46402,46798
14270,46405,46734
14271,46408,47735
14272,46409,46897
14273,46411,46706
14274,46412,47348
14275,46417,47080
14276,46418,46815
14277,46419,46856
14278,46422,46863
14279,46423,46704
14280,46425,47312
14281,46426,47227
14282,46428,47775
14283,46432,47754
14284,46434,47791
14285,46435,47787
14286,46439,47524
14287,46441,47706
14288,46443,47719
14289,46445,46717
14290,46446,46892
14291,46448,47723
14292,46449,47743
14293,46450,47755
14294,46451,46846
14295,46452,47758
14296,46455,47788
14297,46458,47625
14298,46459,47664
14299,46465,47698
14300,46466,47318
14301,46467,47667
14302,46475,46783
14303,46481,47670
14304,46485,46795
14305,46495,46712
14306,46496,46812
14307,46500,47434
14308,46503,47030
14309,46505,46931
14310,46506,47525
14311,46507,46730
14312,46509,47612
14313,46519,47641
14314,46520,47642
14315,46528,47466
14316,46529,47646
14317,46530,47682
14318,46532,47683
14319,46536,46760
14320,46538,46759
14321,46540,46857
14322,46545,47722
14323,46546,47764
14324,46548,47771
14325,46551,46778
14326,46552,47657
14327,46561,47186
14328,46572,47083
14329,46580,47432
14330,46582,47383
14331,46584,47741
14332,46586,47149
14333,46590,47395
14334,46610,47111
14335,46616,47614
14336,46622,47250
14337,46627,47177
14338,46631,47716
14339,46633,47572
14340,46640,47085
14341,46644,47064
14342,46649,47193
14343,46664,47538
14344,46665,47218
14345,46667,47062
14346,46669,47063
14347,46671,47714
14348,46672,47547
14349,46679,47123
14350,46680,47731
14351,46691,47488
14352,46701,47366
14353,46705,47088
14354,46748,47276
14355,46753,47408
14356,46754,47470
14357,46758,47471
14358,46763,47410
14359,46765,47076
14360,46776,47483
14361,46779,47231
14362,46786,47381
14363,46787,47380
14364,46799,47825
14365,46801,47201
14366,46821,47554
14367,46828,47552
14368,46844,47386
14369,46847,47387
14370,46852,47474
14371,46860,47482
14372,46870,47494
14373,46872,47210
14374,46880,47662
14375,46919,47638
14376,46945,47332
14377,46947,47423
14378,46952,47812
14379,46956,47391
14380,46984,47128
14381,46989,47301
14382,46996,47738
14383,46999,47207
14384,47052,47262
14385,47079,47769
14386,47152,47302
14387,47154,47304
14388,47157,47882
14389,47169,47330
14390,47171,47856
14391,47225,47546
14392,47241,47339
14393,47245,47645
14394,47247,47329
14395,47248,47651
14396,47253,47658
14397,47255,47661
14398,47283,47414
14399,47367,47765
14400,47413,47598
14401,47516,47823
14402,45991,47607
14403,46597,47616
14404,46423,47627
14405,45437,47637
14406,45700,47650
14407,47016,47666
14408,46756,47673
14409,46362,47675
14410,47447,47678
14411,46521,47679
14412,46802,47684
14413,47164,47685
14414,46237,47687
14415,47076,47694
14416,46020,47709
14417,46183,47721
14418,46334,47727
14419,45925,47756
14420,47414,47772
14421,46319,47777
14422,47505,47782
14423,46590,47792
14424,46949,47806
14425,45557,47819
14426,46110,47826
14427,45488,47828
14428,45128,47833
14429,47433,47834
14430,47611,47835
14431,45491,47837
14432,47510,47839
14433,46676,47842
